Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs
Tue Jan 12 2021,0,0,34.98,1595,69,0,0,15,5.62,468,69,12943,370,339,4.985,0,2.255,3,0.1505,0,0,0,0,2,2,0,0,1,1
Wed Jan 13 2021,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.165,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Jan 14 2021,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 15 2021,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sat Jan 16 2021,0,0,0,14,2,0,0,2,0,1,0,0,0,1,4.695,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sun Jan 17 2021,0,0,47.42,1883,72,0,1,9,17.1,512,94,14985,316,394,2.165,2.495,0,12.51,0.1155,0,0,0,1,1,1,0,0,0,0
Mon Jan 18 2021,0,0,0,9,2,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tue Jan 19 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 20 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 21 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 22 2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.9,0,0,0,0.0385,0,0,0,0,4,4,0,0,0,0
Sat Jan 23 2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sun Jan 24 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Mon Jan 25 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 26 2021,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 27 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 28 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.555,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Fri Jan 29 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jan 30 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.215,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Jan 31 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 01 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,2.495,0,0,0,0,0,0,1,2,2,0,0,0,0
Tue Feb 02 2021,0,0,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 03 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,5,5,0,0,0,0
Thu Feb 04 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fri Feb 05 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Feb 06 2021,0,0,0,4,1,0,0,2,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Sun Feb 07 2021,0,0,0,3,2,0,0,0,0,1,0,0,0,1,2.62,2.495,0,0,0,0,0,0,1,1,1,0,0,0,0
Mon Feb 08 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Tue Feb 09 2021,0,0,28.7,1230,65,0,2,5,3.93,283,43,8353,292,200,9.805,0,11.86,22.06,0.16449999999999998,0,0,0,0,4,4,0,0,5,5
Wed Feb 10 2021,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2.175,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Feb 11 2021,0.5,5.9,36.81,1285,61,0,0,7,2.11,255,50,11189,305,184,7.05,0,134.68,38.12,0.11199999999999999,0,0,0,0,3,3,0,0,51,51
Fri Feb 12 2021,0,0,0,18,2,0,0,0,0,0,0,0,0,0,4.92,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Sat Feb 13 2021,0,0,0,4,2,0,0,1,0,0,0,0,0,0,2.045,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0
Sun Feb 14 2021,0,0,28.83,710,43,0,0,1,4.25,227,51,7841,273,166,0,0,2.22,1,0.1295,0,0,0,0,0,0,0,0,1,1
Mon Feb 15 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Tue Feb 16 2021,0,0,29.08,953,44,10,0,1,4.6,227,49,10091,347,165,2.43,0,0,2.75,0.11900000000000001,0,0,0,0,1,1,0,0,0,0
Wed Feb 17 2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Thu Feb 18 2021,0,0,24.82,1012,40,1,4,1,4.71,225,46,8214,330,167,2.425,0,20.92,3.5,0.1155,0,0,0,0,1,1,0,0,8,8
Fri Feb 19 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sat Feb 20 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Feb 21 2021,0,0,53.22,1992,71,0,2,15,29.78,427,124,19318,363,320,2.3,0,39.04,20.09,0.19949999999999998,0,0,0,0,1,1,0,0,16,16
Mon Feb 22 2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.535,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Tue Feb 23 2021,0.5,5.88,81.68,1547,97,2,2,31,30.18,943,161,24912,306,650,2.43,0,2.225,27.9,0.469,0,0,0,0,1,1,0,0,1,1
Wed Feb 24 2021,0,0,0,0,0,5,0,0,0,2,0,0,0,2,7.805,0,0,0,0.006999999999999999,0,0,0,0,3,3,0,0,0,0
Thu Feb 25 2021,0,0,57.76,1644,72,2,9,15,5.91,413,78,17097,296,284,2.37,0,0,19.79,0.231,0,0,0,0,1,1,0,0,0,0
Fri Feb 26 2021,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sat Feb 27 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0
Sun Feb 28 2021,0,0,45.32,1879,57,0,1,10,10.41,558,64,14050,309,386,16.005,2.495,4.55,7.91,0.2625,0,0,0,1,2,1,0,1,2,2
Mon Mar 01 2021,0,0,46.19,1052,56,0,0,7,2.07,475,66,14412,312,349,2.42,4.99,0,4.75,0.217,0,0,0,2,1,1,0,0,0,0
Tue Mar 02 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999999999999999,0,0,0,0,0,0,0,0,0,0
Wed Mar 03 2021,0,0,64.54,1381,61,1,1,13,30.06,757,120,22074,341,541,9.915,0,2.21,3.77,0.39549999999999996,0,0,0,0,4,4,0,0,1,1
Thu Mar 04 2021,0,0,72.35,1556,95,4,6,17,10.99,642,161,22936,317,466,2.37,0,0,10.7,0.35700000000000004,0,0,0,0,1,1,0,0,0,0
Fri Mar 05 2021,0,0,0,6,2,0,0,2,0,2,0,0,0,2,2.3,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Sat Mar 06 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Sun Mar 07 2021,0,0,54.81,1641,74,0,4,19,6.67,801,125,16827,306,517,4.965,2.495,0,13.05,0.322,0,0,0,1,2,2,0,0,0,0
Mon Mar 08 2021,0.5,5.56,46.59,1289,57,2,1,18,0.37,627,65,15096,324,443,9.505,0,0,23.05,0.266,0,0,0,0,4,4,0,0,0,0
Tue Mar 09 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Wed Mar 10 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thu Mar 11 2021,0,0,44.82,1725,67,0,6,10,0.11,356,70,14790,329,273,13.895,0,2.15,9.78,0.196,0,0,0,0,6,6,0,0,1,1
Fri Mar 12 2021,0,0,0,13,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0
Sat Mar 13 2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Mar 14 2021,0.5,5.5,52.68,1474,57,3,0,21,0.33,826,79,17278,327,547,0,0,14.83,100.01,0.315,0,0,0,0,0,0,0,0,6,6
Mon Mar 15 2021,0.5,4.93,74.26,2169,93,0,3,25,25.66,1027,268,27105,365,781,9.03,0,2.38,37.27,0.46549999999999997,0,0,0,0,4,4,0,0,1,1
Tue Mar 16 2021,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0
Wed Mar 17 2021,0.5,5.23,52.27,1511,64,0,1,15,1.74,725,79,17929,344,486,5.245,0,2.235,18.51,0.3465,0,0,0,0,2,2,0,0,1,1
Thu Mar 18 2021,0,0,44.38,1221,63,5,2,15,1.34,520,65,13313,300,371,11.795,0,67.795,2.25,0.27649999999999997,0,0,0,0,5,5,0,0,28,28
Fri Mar 19 2021,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 20 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Sun Mar 21 2021,0,0,49.8,1534,71,7,1,16,3.62,747,70,15687,315,499,4.4,0,0,3.98,0.385,0,0,0,0,2,2,0,0,0,0
Mon Mar 22 2021,0,0,49.11,1053,69,2,0,12,8.38,682,163,14683,298,505,7.7,0,2.38,5.29,0.34299999999999997,0,0,0,0,3,3,0,0,1,1
Tue Mar 23 2021,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2.435,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Wed Mar 24 2021,0,0,57.84,1351,75,0,2,8,27.43,588,316,17874,308,450,4.9,2.495,14.025,14.51,0.273,0,0,0,1,2,2,0,0,6,6
Thu Mar 25 2021,0,0,43.91,1378,69,11,8,12,0.02,452,66,15456,352,320,4.96,2.495,9.385,21.01,0.28350000000000003,0,0,0,1,2,2,0,0,4,4
Fri Mar 26 2021,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 27 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0
Sun Mar 28 2021,0.5,5.33,53.84,1659,76,4,7,21,5.95,989,118,18198,338,644,13.67,0,8.77,9.94,0.5215,0,0,0,0,1,0,0,1,4,4
Mon Mar 29 2021,0.5,5.25,50.39,1411,57,5,3,7,3.4,555,68,17285,343,413,0,0,19.055,13.59,0.371,0,0,0,0,0,0,0,0,8,8
Tue Mar 30 2021,0,0,0,0,0,0,0,0,0,10,0,0,0,1,2.14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Wed Mar 31 2021,0,0,46.51,1558,52,0,3,14,0.28,478,67,16605,357,368,4.685,0,11.87,7.72,0.3325,0,0,0,0,2,2,0,0,5,5
Thu Apr 01 2021,0,0,49.53,1116,62,0,2,7,15.63,490,67,16394,329,375,2.395,2.495,2.205,7.78,0.2975,0,0,0,1,1,1,0,0,1,1
Fri Apr 02 2021,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 03 2021,0,0,0,4,2,0,0,0,0,3,0,0,0,1,9.86,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Sun Apr 04 2021,0,0,60.65,1945,85,10,11,14,11.12,1053,131,22442,370,651,7.19,2.495,19.19,28.65,0.35700000000000004,0,0,0,1,2,1,1,0,8,8
Mon Apr 05 2021,0,0,52.9,1709,54,4,4,6,0.74,431,71,17773,336,302,9.975,0,22.84,29.37,0.2415,0,0,0,0,4,4,0,0,10,10
Tue Apr 06 2021,0,0,0,0,0,1,0,0,0,3,0,0,0,3,2.27,0,0,0,0.049,0,0,0,0,1,1,0,0,0,0
Wed Apr 07 2021,0,0,61.01,1627,74,0,2,7,15.57,747,111,20989,344,473,4.955,4.99,60.93,12.52,0.2905,0,0,0,2,2,2,0,0,24,24
Thu Apr 08 2021,0,0,54.43,1622,79,10,12,19138,14.69,532,82,20467,377,380,9.475,0,0,32.47,0.287,0,0,0,0,4,4,0,0,0,0
Fri Apr 09 2021,0,0,0,0,0,7,0,0,0,2,0,0,0,2,4.66,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Sat Apr 10 2021,0,0,0,6,2,0,0,1,0,2,0,0,0,2,2.13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sun Apr 11 2021,0,0,58.01,1928,71,2,4,12,2.74,672,85,19318,333,458,13.995,0,39.465,47.5,0.294,0,0,0,0,6,6,0,0,17,17
Mon Apr 12 2021,0,0,35.97,1650,57,8,9,7,0.02,309,54,12336,342,227,4.275,0,0,7.25,0.11900000000000001,0,0,0,0,2,2,0,0,0,0
Tue Apr 13 2021,0,0,0,171,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 14 2021,1.5,15.7,57.83,1766,70,0,1,13,4.71,683,78,19893,344,471,5.51,0,12.055,9.94,0.32899999999999996,0,0,0,0,2,2,0,0,5,5
Thu Apr 15 2021,0,0,42.45,1375,71,0,3,12,1.88,676,70,14305,336,438,6.905,2.495,35.635,53.46,0.259,0,0,0,1,3,3,0,0,15,15
Fri Apr 16 2021,0,0,0,16,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 17 2021,0,0,0,32,2,0,0,0,0,1,0,0,0,1,5.24,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sun Apr 18 2021,0,0,56.58,1813,72,0,3,11,0.75,795,75,20257,358,521,9.725,0,36.905,117.4,0.287,0,0,0,0,4,4,0,0,15,15
Mon Apr 19 2021,0,0,50.8,1452,75,4,2,4,7.54,477,99,17372,342,334,0,0,0,6.56,0.252,0,0,0,0,0,0,0,0,0,0
Tue Apr 20 2021,0,0,0,133,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0
Wed Apr 21 2021,0,0,40.8,1419,60,0,3,11,1.37,580,61,13748,308,388,2.42,0,19.095,23.12,0.2205,0,0,0,0,1,1,0,0,8,8
Thu Apr 22 2021,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.95,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Fri Apr 23 2021,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.44,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sat Apr 24 2021,0,0,0,0,0,0,0,1,0,3,0,0,0,1,5.02,0,0,0,0.006999999999999999,0,0,0,0,2,2,0,0,0,0
Sun Apr 25 2021,0,0,45.19,1560,61,0,3,19,0.32,659,63,16043,354,418,7.125,2.495,0,7.25,0.32549999999999996,0,0,0,1,3,3,0,0,0,0
Mon Apr 26 2021,1,9.78,44.3,1462,50,4,1,9,0.51,392,62,16346,368,260,0,0,12.055,9.9,0.17149999999999999,0,0,0,0,0,0,0,0,5,5
Tue Apr 27 2021,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0
Wed Apr 28 2021,0,0,47.13,1341,68,2,1,15,5.12,658,100,15363,326,514,16.075,0,16.72,12.51,0.2695,0,0,0,0,2,1,0,1,7,7
Thu Apr 29 2021,0,0,39.9,1529,46,1,7,12,1.08,560,57,12490,313,386,0,0,10.38,32.66,0.2695,0,0,0,0,0,0,0,0,4,4
Fri Apr 30 2021,0,0,0,0,0,1,0,1,0,3,0,0,0,2,9.495,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Sat May 01 2021,0,0,0,0,0,0,0,8,0,2,0,0,0,1,2.4,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0
Sun May 02 2021,0,0,102.62,2194,101,0,7,28,30.47,1176,169,37457,365,781,0,0,33.59,80.88,0.49700000000000005,0,0,0,0,0,0,0,0,14,14
Mon May 03 2021,0,0,58.01,1692,77,3,1,7,9.49,463,80,19841,342,313,14.685,0,12.055,74.9,0.2065,0,0,0,0,6,6,0,0,5,5
Tue May 04 2021,0,0,0,0,0,2,0,1,0,2,0,0,1,2,7.19,0,0,0,0.0034999999999999996,0,0,0,0,2,1,1,0,0,0
Wed May 05 2021,0,0,48.24,1538,61,0,0,5,2.71,353,61,17415,360,257,9.99,0,27.77,5.26,0.16449999999999998,0,0,0,0,4,4,0,0,10,10
Thu May 06 2021,0.5,5.39,58.56,1654,76,1,5,14,4.07,749,128,19499,334,493,4.56,0,16.325,4.19,0.294,0,0,0,0,2,2,0,0,7,7
Fri May 07 2021,0,0,0,1,1,5,0,2,0,0,0,0,0,0,5.01,2.495,0,0,0,0,0,0,1,2,2,0,0,0,0
Sat May 08 2021,0,0,0,58,2,0,0,0,0,2,0,0,0,1,9.58,0,0,0,0.0034999999999999996,0,0,0,0,4,4,0,0,0,0
Sun May 09 2021,0,0,52.08,5905,89,0,5,8,0.81,510,71,18958,364,339,4.73,0,6.63,6.75,0.19949999999999998,0,0,0,0,2,2,0,0,3,3
Mon May 10 2021,0,0,53.09,1311,56,3,2,4,1.3,427,70,17627,331,302,2.175,0,0,7,0.1155,0,0,0,0,1,1,0,0,0,0
Tue May 11 2021,0,0,0,64,2,0,0,0,0,5,0,0,0,1,11.735,0,0,0,0.0034999999999999996,0,0,0,0,5,5,0,0,0,0
Wed May 12 2021,0.5,4.95,53.52,2270,81,0,4,11,21.66,721,114,19535,364,500,0,0,6.72,1.25,0.3465,0,0,0,0,0,0,0,0,3,3
Thu May 13 2021,0,0,56.43,1828,82,3,5,14,4.44,731,79,20598,365,463,5.115,2.495,0,2.75,0.266,0,0,0,1,2,2,0,0,0,0
Fri May 14 2021,0,0,0,0,0,3,0,1,0,16,0,0,0,4,2.655,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Sat May 15 2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9.03,0,0,0,0.0105,0,0,0,0,4,4,0,0,0,0
Sun May 16 2021,0,0,52.07,1630,59,6,3,16,0.36,790,77,17443,336,473,2.755,0,0,12,0.308,0,0,0,0,1,1,0,0,0,0
Mon May 17 2021,0,0,46.51,1494,49,4,1,2,0.16,391,59,15812,339,270,5.245,0,0,3.5,0.23800000000000002,0,0,0,0,2,2,0,0,0,0
Tue May 18 2021,0,0,0,0,0,0,0,0,0,6,0,0,0,2,9.775,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Wed May 19 2021,0,0,67.04,1668,79,0,3,23,16.24,1005,103,22860,340,666,2.19,0,0,5.44,0.49700000000000005,0,0,0,0,1,1,0,0,0,0
Thu May 20 2021,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0
Fri May 21 2021,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2.425,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sat May 22 2021,0,0,0,29,3,0,0,0,0,4,0,0,0,2,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sun May 23 2021,0.5,5.03,47.35,1332,61,2,3,12,2.02,770,67,16952,358,515,0,0,9.57,12.54,0.4445,0,0,0,0,0,0,0,0,4,4
Mon May 24 2021,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5.06,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Tue May 25 2021,0,0,0,0,0,0,1,1,0,5,0,0,0,2,7.275,0,0,0,0.0034999999999999996,0,0,0,0,3,3,0,0,0,0
Wed May 26 2021,0,0,67.59,1401,66,1,1,17,18.96,827,186,23453,347,619,4.6,0,4.5,8.59,0.511,0,0,0,0,2,2,0,0,2,2
Thu May 27 2021,0,0,38.91,1445,50,0,1,4,0.23,547,58,14008,360,408,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0,0
Fri May 28 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0